artist_name,image_url,source_page_url,source_site,page_title,alt_text,caption_or_context,width,height,confidence,notes
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/3/3c/CAMERAS_IN_THE_COURTROOM_%28IA_gov.gpo.fdsys.CHRG-109shrg26506%29.pdf,https://commons.wikimedia.org/wiki/File:CAMERAS IN THE COURTROOM (IA gov.gpo.fdsys.CHRG-109shrg26506).pdf,wikimedia commons,File:CAMERAS IN THE COURTROOM (IA gov.gpo.fdsys.CHRG-109shrg26506).pdf,File:CAMERAS IN THE COURTROOM (IA gov.gpo.fdsys.CHRG-109shrg26506).pdf,commons search result,1275,1650,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/f/f7/Catalog_of_Copyright_Entries_3D_Ser_Vol_21_Pt_1_Secs_1-2_%28IA_catalogofco1967321112lib%29.pdf,https://commons.wikimedia.org/wiki/File:Catalog of Copyright Entries 3D Ser Vol 21 Pt 1 Secs 1-2 (IA catalogofco1967321112lib).pdf,wikimedia commons,File:Catalog of Copyright Entries 3D Ser Vol 21 Pt 1 Secs 1-2 (IA catalogofco1967321112lib).pdf,File:Catalog of Copyright Entries 3D Ser Vol 21 Pt 1 Secs 1-2 (IA catalogofco1967321112lib).pdf,commons search result,1270,1679,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/2/2a/Catalogue_of_a_collection_of_ancient_and_modern_coins_sold_by_order_of_Alexander_Brown_%26_Sons%2C_bankers%2C_Baltimore%2C_Md._%28IA_catalogueofcolle00fros_45%29.pdf,"https://commons.wikimedia.org/wiki/File:Catalogue of a collection of ancient and modern coins sold by order of Alexander Brown & Sons, bankers, Baltimore, Md. (IA catalogueofcolle00fros 45).pdf",wikimedia commons,"File:Catalogue of a collection of ancient and modern coins sold by order of Alexander Brown & Sons, bankers, Baltimore, Md. (IA catalogueofcolle00fros 45).pdf","File:Catalogue of a collection of ancient and modern coins sold by order of Alexander Brown & Sons, bankers, Baltimore, Md. (IA catalogueofcolle00fros 45).pdf",commons search result,1156,1858,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/5/52/Catalogue_of_members.._%28IA_catalogueofmembe00jeff%29.pdf,https://commons.wikimedia.org/wiki/File:Catalogue of members.. (IA catalogueofmembe00jeff).pdf,wikimedia commons,File:Catalogue of members.. (IA catalogueofmembe00jeff).pdf,File:Catalogue of members.. (IA catalogueofmembe00jeff).pdf,commons search result,795,1318,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/6/6f/Federal_Register_1973-12-20-_Vol_38_Iss_244_%28IA_sim_federal-register-find_1973-12-20_38_244_0%29.pdf,https://commons.wikimedia.org/wiki/File:Federal Register 1973-12-20- Vol 38 Iss 244 (IA sim federal-register-find 1973-12-20 38 244 0).pdf,wikimedia commons,File:Federal Register 1973-12-20- Vol 38 Iss 244 (IA sim federal-register-find 1973-12-20 38 244 0).pdf,File:Federal Register 1973-12-20- Vol 38 Iss 244 (IA sim federal-register-find 1973-12-20 38 244 0).pdf,commons search result,1277,1672,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/6/6d/Federal_Register_1988-09-21-_Vol_53_Iss_183_%28IA_sim_federal-register-find_1988-09-21_53_183_0%29.pdf,https://commons.wikimedia.org/wiki/File:Federal Register 1988-09-21- Vol 53 Iss 183 (IA sim federal-register-find 1988-09-21 53 183 0).pdf,wikimedia commons,File:Federal Register 1988-09-21- Vol 53 Iss 183 (IA sim federal-register-find 1988-09-21 53 183 0).pdf,File:Federal Register 1988-09-21- Vol 53 Iss 183 (IA sim federal-register-find 1988-09-21 53 183 0).pdf,commons search result,1112,1520,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/d/da/Fr%C3%A9d%C3%A9ric_II_de_Prusse_-_Histoire_de_la_guerre_de_Sept_Ans.djvu,https://commons.wikimedia.org/wiki/File:Frédéric II de Prusse - Histoire de la guerre de Sept Ans.djvu,wikimedia commons,File:Frédéric II de Prusse - Histoire de la guerre de Sept Ans.djvu,File:Frédéric II de Prusse - Histoire de la guerre de Sept Ans.djvu,commons search result,1305,2084,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/9/90/GLOBAL_POLLING_DATA_ON_OPINION_OF_AMERICAN_POLICIES%2C_VALUES_AND_PEOPLE_%28IA_gov.gpo.fdsys.CHRG-110hhrg34039%29.pdf,"https://commons.wikimedia.org/wiki/File:GLOBAL POLLING DATA ON OPINION OF AMERICAN POLICIES, VALUES AND PEOPLE (IA gov.gpo.fdsys.CHRG-110hhrg34039).pdf",wikimedia commons,"File:GLOBAL POLLING DATA ON OPINION OF AMERICAN POLICIES, VALUES AND PEOPLE (IA gov.gpo.fdsys.CHRG-110hhrg34039).pdf","File:GLOBAL POLLING DATA ON OPINION OF AMERICAN POLICIES, VALUES AND PEOPLE (IA gov.gpo.fdsys.CHRG-110hhrg34039).pdf",commons search result,1275,1650,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/d/dd/Gemeinn%C3%BCtzige_Naturgeschichte_Deutschlands_nach_allen_drey_Reichen_%28Bechstein%29_Band_1%2C_2._Auflage_1801_%28IA_gemeinntzigena11bech%29.pdf,"https://commons.wikimedia.org/wiki/File:Gemeinnützige Naturgeschichte Deutschlands nach allen drey Reichen (Bechstein) Band 1, 2. Auflage 1801 (IA gemeinntzigena11bech).pdf",wikimedia commons,"File:Gemeinnützige Naturgeschichte Deutschlands nach allen drey Reichen (Bechstein) Band 1, 2. Auflage 1801 (IA gemeinntzigena11bech).pdf","File:Gemeinnützige Naturgeschichte Deutschlands nach allen drey Reichen (Bechstein) Band 1, 2. Auflage 1801 (IA gemeinntzigena11bech).pdf",commons search result,629,1039,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/d/d7/General_catalogue_of_the_non-graduates_of_Williams_College%2C_1920_%28IA_collegewilliams00willrich%29.pdf,"https://commons.wikimedia.org/wiki/File:General catalogue of the non-graduates of Williams College, 1920 (IA collegewilliams00willrich).pdf",wikimedia commons,"File:General catalogue of the non-graduates of Williams College, 1920 (IA collegewilliams00willrich).pdf","File:General catalogue of the non-graduates of Williams College, 1920 (IA collegewilliams00willrich).pdf",commons search result,837,1389,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/2/2d/Getty_Research_Institute_%28IA_gri_33125008743615%29.pdf,https://commons.wikimedia.org/wiki/File:Getty Research Institute (IA gri 33125008743615).pdf,wikimedia commons,File:Getty Research Institute (IA gri 33125008743615).pdf,File:Getty Research Institute (IA gri 33125008743615).pdf,commons search result,810,1287,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/6/60/Handw%C3%B6rterbuch_der_Naturwissenschaften._Bd._06_-_1._Aufl._1912_%28IA_handwrterbuchd06kors%29.pdf,https://commons.wikimedia.org/wiki/File:Handwörterbuch der Naturwissenschaften. Bd. 06 - 1. Aufl. 1912 (IA handwrterbuchd06kors).pdf,wikimedia commons,File:Handwörterbuch der Naturwissenschaften. Bd. 06 - 1. Aufl. 1912 (IA handwrterbuchd06kors).pdf,File:Handwörterbuch der Naturwissenschaften. Bd. 06 - 1. Aufl. 1912 (IA handwrterbuchd06kors).pdf,commons search result,1014,1570,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/2/2f/History_of_Washington%2C_Idaho%2C_and_Montana.djvu,"https://commons.wikimedia.org/wiki/File:History of Washington, Idaho, and Montana.djvu",wikimedia commons,"File:History of Washington, Idaho, and Montana.djvu","File:History of Washington, Idaho, and Montana.djvu",commons search result,2746,4643,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/5/56/History_of_the_Independent_Loudoun_Virginia_rangers._U.S._vol._cav._%28scouts%29_1862-65_%28IA_cu31924030918704%29.pdf,https://commons.wikimedia.org/wiki/File:History of the Independent Loudoun Virginia rangers. U.S. vol. cav. (scouts) 1862-65 (IA cu31924030918704).pdf,wikimedia commons,File:History of the Independent Loudoun Virginia rangers. U.S. vol. cav. (scouts) 1862-65 (IA cu31924030918704).pdf,File:History of the Independent Loudoun Virginia rangers. U.S. vol. cav. (scouts) 1862-65 (IA cu31924030918704).pdf,commons search result,789,1283,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/7/7d/IMPLICATIONS_OF_A_NUCLEAR_AGREEMENT_WITH_IRAN_%28PART_IV%29_%28IA_gov.gpo.fdsys.CHRG-114hhrg96048%29.pdf,https://commons.wikimedia.org/wiki/File:IMPLICATIONS OF A NUCLEAR AGREEMENT WITH IRAN (PART IV) (IA gov.gpo.fdsys.CHRG-114hhrg96048).pdf,wikimedia commons,File:IMPLICATIONS OF A NUCLEAR AGREEMENT WITH IRAN (PART IV) (IA gov.gpo.fdsys.CHRG-114hhrg96048).pdf,File:IMPLICATIONS OF A NUCLEAR AGREEMENT WITH IRAN (PART IV) (IA gov.gpo.fdsys.CHRG-114hhrg96048).pdf,commons search result,1275,1650,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/6/6b/John_Adams_Library_%28IA_americanmuseumor06care%29.pdf,https://commons.wikimedia.org/wiki/File:John Adams Library (IA americanmuseumor06care).pdf,wikimedia commons,File:John Adams Library (IA americanmuseumor06care).pdf,File:John Adams Library (IA americanmuseumor06care).pdf,commons search result,722,1200,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/d/d2/Leben_und_Meinungen_auch_seltsamliche_Abentheuer_Erasmus_Schleichers_eines_reisenden_Mechanikus_%28IA_lebenundmeinunge21cram_0%29.pdf,https://commons.wikimedia.org/wiki/File:Leben und Meinungen auch seltsamliche Abentheuer Erasmus Schleichers eines reisenden Mechanikus (IA lebenundmeinunge21cram 0).pdf,wikimedia commons,File:Leben und Meinungen auch seltsamliche Abentheuer Erasmus Schleichers eines reisenden Mechanikus (IA lebenundmeinunge21cram 0).pdf,File:Leben und Meinungen auch seltsamliche Abentheuer Erasmus Schleichers eines reisenden Mechanikus (IA lebenundmeinunge21cram 0).pdf,commons search result,566,914,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/a/af/Lessing_-_Gotthold_Ephraim_Lessings_s%C3%A4mtliche_Schriften._13%2C_1897.djvu,"https://commons.wikimedia.org/wiki/File:Lessing - Gotthold Ephraim Lessings sämtliche Schriften. 13, 1897.djvu",wikimedia commons,"File:Lessing - Gotthold Ephraim Lessings sämtliche Schriften. 13, 1897.djvu","File:Lessing - Gotthold Ephraim Lessings sämtliche Schriften. 13, 1897.djvu",commons search result,2138,3470,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/6/64/Lessing_-_Gotthold_Ephraim_Lessings_s%C3%A4mtliche_Schriften._3%2C_1887.djvu,"https://commons.wikimedia.org/wiki/File:Lessing - Gotthold Ephraim Lessings sämtliche Schriften. 3, 1887.djvu",wikimedia commons,"File:Lessing - Gotthold Ephraim Lessings sämtliche Schriften. 3, 1887.djvu","File:Lessing - Gotthold Ephraim Lessings sämtliche Schriften. 3, 1887.djvu",commons search result,2820,4582,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/0/08/Los_Angeles_Herald_%28May_30%2C_1916%29.pdf,"https://commons.wikimedia.org/wiki/File:Los Angeles Herald (May 30, 1916).pdf",wikimedia commons,"File:Los Angeles Herald (May 30, 1916).pdf","File:Los Angeles Herald (May 30, 1916).pdf",commons search result,2727,3231,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/9/9e/Medical_Heritage_Library_%28IA_b22312754%29.pdf,https://commons.wikimedia.org/wiki/File:Medical Heritage Library (IA b22312754).pdf,wikimedia commons,File:Medical Heritage Library (IA b22312754).pdf,File:Medical Heritage Library (IA b22312754).pdf,commons search result,787,1310,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/0/0c/National_Poultry_Improvement_Plan-_1991_directory_of_participants_handling_waterfowl%2C_exhibition_poultry%2C_and_game_birds_%28IA_nationalpoultryi5500unit%29.pdf,"https://commons.wikimedia.org/wiki/File:National Poultry Improvement Plan- 1991 directory of participants handling waterfowl, exhibition poultry, and game birds (IA nationalpoultryi5500unit).pdf",wikimedia commons,"File:National Poultry Improvement Plan- 1991 directory of participants handling waterfowl, exhibition poultry, and game birds (IA nationalpoultryi5500unit).pdf","File:National Poultry Improvement Plan- 1991 directory of participants handling waterfowl, exhibition poultry, and game birds (IA nationalpoultryi5500unit).pdf",commons search result,1197,1683,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/f/fe/Nouveaux_voyages_et_nouvelles_impressions_lithographiques%2C_phylosophique_%26_comiques_%28IA_nouveauxvoyagese00cham%29.pdf,"https://commons.wikimedia.org/wiki/File:Nouveaux voyages et nouvelles impressions lithographiques, phylosophique & comiques (IA nouveauxvoyagese00cham).pdf",wikimedia commons,"File:Nouveaux voyages et nouvelles impressions lithographiques, phylosophique & comiques (IA nouveauxvoyagese00cham).pdf","File:Nouveaux voyages et nouvelles impressions lithographiques, phylosophique & comiques (IA nouveauxvoyagese00cham).pdf",commons search result,1345,1966,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/a/ab/Oak_leaves_%28electronic_resource%29_%28IA_oakleaves1917bapt%29.pdf,https://commons.wikimedia.org/wiki/File:Oak leaves (electronic resource) (IA oakleaves1917bapt).pdf,wikimedia commons,File:Oak leaves (electronic resource) (IA oakleaves1917bapt).pdf,File:Oak leaves (electronic resource) (IA oakleaves1917bapt).pdf,commons search result,1008,1481,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/c/c2/PROPOSITION_65%27S_EFFECT_ON_SMALL_BUSINESS_%28IA_gov.gpo.fdsys.CHRG-106hhrg61647%29.pdf,https://commons.wikimedia.org/wiki/File:PROPOSITION 65'S EFFECT ON SMALL BUSINESS (IA gov.gpo.fdsys.CHRG-106hhrg61647).pdf,wikimedia commons,File:PROPOSITION 65'S EFFECT ON SMALL BUSINESS (IA gov.gpo.fdsys.CHRG-106hhrg61647).pdf,File:PROPOSITION 65'S EFFECT ON SMALL BUSINESS (IA gov.gpo.fdsys.CHRG-106hhrg61647).pdf,commons search result,1275,1650,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/c/c0/PROTECTING_OUR_NATION%27S_CHILDREN_FROM_SEXUAL_PREDATORS_AND_VIOLENT_CRIMINALS-_WHAT_NEEDS_TO_BE_DONE%3F_%28IA_gov.gpo.fdsys.CHRG-109hhrg21658%29.pdf,https://commons.wikimedia.org/wiki/File:PROTECTING OUR NATION'S CHILDREN FROM SEXUAL PREDATORS AND VIOLENT CRIMINALS- WHAT NEEDS TO BE DONE? (IA gov.gpo.fdsys.CHRG-109hhrg21658).pdf,wikimedia commons,File:PROTECTING OUR NATION'S CHILDREN FROM SEXUAL PREDATORS AND VIOLENT CRIMINALS- WHAT NEEDS TO BE DONE? (IA gov.gpo.fdsys.CHRG-109hhrg21658).pdf,File:PROTECTING OUR NATION'S CHILDREN FROM SEXUAL PREDATORS AND VIOLENT CRIMINALS- WHAT NEEDS TO BE DONE? (IA gov.gpo.fdsys.CHRG-109hhrg21658).pdf,commons search result,1275,1650,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/a/a7/Paula_Rosolen%2C_Aerobics%21_-_A_Ballet_in_3_Acts_%28programmaboekje%29.pdf,"https://commons.wikimedia.org/wiki/File:Paula Rosolen, Aerobics! - A Ballet in 3 Acts (programmaboekje).pdf",wikimedia commons,"File:Paula Rosolen, Aerobics! - A Ballet in 3 Acts (programmaboekje).pdf","File:Paula Rosolen, Aerobics! - A Ballet in 3 Acts (programmaboekje).pdf",commons search result,1239,1752,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/4/4b/Planning_ahead-_Notes_for_the_planning_and_policy_community_-_USACE-p16021coll8-103.pdf,https://commons.wikimedia.org/wiki/File:Planning ahead- Notes for the planning and policy community - USACE-p16021coll8-103.pdf,wikimedia commons,File:Planning ahead- Notes for the planning and policy community - USACE-p16021coll8-103.pdf,File:Planning ahead- Notes for the planning and policy community - USACE-p16021coll8-103.pdf,commons search result,1275,1650,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/c/cd/Roster_of_Indiana_soldiers_in_the_state_of_Kansas_%28IA_rosterofindianas00indi%29.pdf,https://commons.wikimedia.org/wiki/File:Roster of Indiana soldiers in the state of Kansas (IA rosterofindianas00indi).pdf,wikimedia commons,File:Roster of Indiana soldiers in the state of Kansas (IA rosterofindianas00indi).pdf,File:Roster of Indiana soldiers in the state of Kansas (IA rosterofindianas00indi).pdf,commons search result,489,1250,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/3/35/Screenland_1929-10.pdf,https://commons.wikimedia.org/wiki/File:Screenland 1929-10.pdf,wikimedia commons,File:Screenland 1929-10.pdf,File:Screenland 1929-10.pdf,commons search result,6191,8404,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/9/91/State_1989-10-_Iss_326_%28IA_sim_state-magazine_1989-10_326%29.pdf,https://commons.wikimedia.org/wiki/File:State 1989-10- Iss 326 (IA sim state-magazine 1989-10 326).pdf,wikimedia commons,File:State 1989-10- Iss 326 (IA sim state-magazine 1989-10 326).pdf,File:State 1989-10- Iss 326 (IA sim state-magazine 1989-10 326).pdf,commons search result,1112,1477,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/1/10/Systematisch-summarische_Uebersicht_der_neuesten_zoologischen_Entdeckungen_in_Neuholland_und_Afrika_-_nebst_zwey_andern_zoologischen_Abhandlungen_%28IA_systematischsumm00meye%29.pdf,https://commons.wikimedia.org/wiki/File:Systematisch-summarische Uebersicht der neuesten zoologischen Entdeckungen in Neuholland und Afrika - nebst zwey andern zoologischen Abhandlungen (IA systematischsumm00meye).pdf,wikimedia commons,File:Systematisch-summarische Uebersicht der neuesten zoologischen Entdeckungen in Neuholland und Afrika - nebst zwey andern zoologischen Abhandlungen (IA systematischsumm00meye).pdf,File:Systematisch-summarische Uebersicht der neuesten zoologischen Entdeckungen in Neuholland und Afrika - nebst zwey andern zoologischen Abhandlungen (IA systematischsumm00meye).pdf,commons search result,733,1295,medium,from wikimedia commons search
